id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t15;t18;t19;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e12;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;s2;sn4;sn5;sn16;s28;s29;fexp
1468;1;1;10;4;37;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;2;50.00;2;0;2;8600;7;2;2;4;40111;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;30000;1;30000;1;30000;2;0;1;60000;2;0;1;60000;1;135000;33750;2;0;0;14;7;19;2;2;0;2000;3;1;3;6;1;0;0;229
1468;1;2;10;4;36;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;2;42.00;2;0;2;8600;7;1;2;4;40311;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;35000;1;35000;1;30000;2;0;1;65000;1;10000;1;75000;1;135000;33750;2;0;0;14;7;19;6;6;0;2001;3;2;3;6;1;1;2;229
1468;1;3;10;4;5;1;3;0;95;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;135000;33750;1;2;2;0;1;0;1;1;0;1;3;2;1;6;1;0;0;229
1468;1;4;10;4;1;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;135000;33750;1;1;16;0;1;0;6;6;0;2017;3;3;1;6;1;0;0;229
1469;1;1;14;4;37;1;1;3;0;0;1;3;0;0;0;0;0;0;0;0;2;83.33;2;0;2;8600;7;1;2;4;40311;0;0;2;2;2;2;2;2;2;2;1;0;2;0;0;1;100000;1;100000;2;0;2;0;1;100000;2;0;1;100000;1;100000;100000;2;0;0;14;7;19;1;1;0;1;5;4;1;6;3;0;0;350
1470;1;1;13;4;37;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;1;54.00;2;0;2;6900;5;2;2;3;6001;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;75000;9;75000;0;0;2;0;9;75000;2;0;9;75000;9;110000;27500;2;0;0;14;7;19;1;1;0;1;2;1;3;5;1;0;0;388
1470;1;2;13;4;36;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;7000;5;2;2;6;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;35000;9;35000;0;0;2;0;9;35000;2;0;9;35000;9;110000;27500;2;0;0;13;7;17;1;1;0;1;2;1;3;6;1;1;2;388
1470;1;3;13;4;6;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;110000;27500;1;3;2;0;1;0;1;1;0;1;2;1;3;6;1;0;0;388
1470;1;4;13;4;2;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;110000;27500;1;3;16;0;1;0;1;1;0;1;2;1;3;6;1;0;0;388
1471;1;1;9;4;37;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;50.00;2;0;2;8200;5;1;2;4;10201;0;0;2;1;2;1;2;2;2;2;1;0;2;0;0;9;65000;9;65000;0;0;2;0;9;65000;2;0;9;65000;9;78000;19500;2;0;0;14;7;19;6;6;0;2003;3;1;3;6;2;0;0;256
1471;1;2;9;4;36;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;3200;1;2;3;4;10332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;13000;9;13000;0;0;2;0;9;13000;2;0;9;13000;9;78000;19500;2;0;0;13;7;17;1;1;0;1;2;1;3;7;2;1;2;256
1471;1;3;9;4;5;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;78000;19500;1;2;2;0;1;0;1;1;0;1;2;1;3;7;1;0;0;256
1471;1;4;9;4;3;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;78000;19500;1;2;17;0;1;0;1;1;0;1;2;1;1;7;1;0;0;256
1472;1;1;6;4;37;1;1;6;0;0;2;0;0;0;4;1;2018;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50000;1;50000;2;0;1;50000;1;50000;50000;2;0;0;14;7;19;1;1;0;2016;1;1;3;6;2;0;0;276
1473;1;1;3;4;37;1;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;6400;5;2;2;4;20332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;45000;1;45000;0;0;2;0;1;45000;2;0;1;45000;1;45000;45000;2;0;0;14;7;19;4;4;1983;1983;2;2;1;6;2;0;0;481
1474;1;1;12;4;37;1;1;6;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;1;8401;6;1;4;4;43332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;56500;1;56500;0;0;2;0;1;56500;2;0;1;56500;1;56500;56500;2;0;0;14;7;19;1;1;0;1;5;2;1;6;4;0;0;457
1475;1;1;9;4;38;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;2;40.40;2;0;2;8502;7;2;3;2;10113;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;15000;1;15000;1;1200;2;0;1;16200;2;0;1;16200;1;32544;8136;1;2;10;0;4;8;1;1;0;2009;1;4;2;3;2;0;0;217
1475;1;2;9;4;33;2;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;48.00;2;0;2;8502;7;2;3;2;41112;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;15000;1;15000;0;0;2;0;1;15000;1;1344;1;16344;1;32544;8136;2;0;0;13;6;16;1;1;0;2009;1;3;3;5;2;1;2;217
1475;1;3;9;4;15;2;3;6;95;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;32544;8136;1;3;7;0;4;10;6;6;0;2009;1;2;3;7;2;2;0;217
1475;1;4;9;4;8;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32544;8136;1;3;3;0;2;2;1;1;0;1;1;3;3;5;2;0;0;217
1476;1;1;6;4;38;1;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;4807;3;2;5;4;31333;0;0;2;1;1;1;1;1;1;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;52000;17333;1;1;12;0;6;14;6;6;0;2003;2;1;4;5;3;0;0;171
1476;1;2;6;4;15;2;3;6;1;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;52000;17333;1;1;7;0;4;9;1;1;0;1;2;1;3;5;2;2;0;171
1476;1;3;6;4;35;1;8;6;0;0;1;3;0;0;0;0;0;0;0;0;1;49.00;2;0;2;4807;3;2;2;2;30333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;22000;1;22000;0;0;2;0;1;22000;2;0;1;22000;1;52000;17333;1;1;12;0;6;12;2;2;0;2006;2;1;1;8;2;0;0;171
1477;1;1;3;4;38;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;8401;6;1;2;4;10333;0;0;2;1;1;1;1;1;2;3;1;0;2;0;0;1;20000;1;20000;0;0;2;0;1;20000;2;0;1;20000;1;40000;20000;1;1;13;0;6;13;1;1;0;2004;2;1;1;6;2;0;0;152
1477;1;2;3;4;37;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;8401;6;1;2;4;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;20000;1;20000;0;0;2;0;1;20000;2;0;1;20000;1;40000;20000;2;0;0;13;7;17;6;6;0;2014;2;1;3;6;2;2;0;152
1478;1;1;9;4;38;2;1;2;0;0;1;3;0;0;0;0;0;0;0;0;2;44.00;2;0;1;8501;7;1;2;4;41312;0;0;1;1;1;1;2;1;2;1;1;0;2;0;0;1;30000;1;30000;1;6000;2;0;1;36000;2;0;1;36000;1;66000;16500;1;1;13;0;6;13;1;1;0;2008;5;1;3;6;3;1;1;218
1478;1;2;9;4;39;1;2;2;0;0;1;3;0;0;0;0;0;0;0;0;2;54.00;1;2;1;6100;5;2;2;4;20332;0;0;2;1;1;1;1;1;1;1;1;0;2;0;0;1;30000;1;30000;2;0;2;0;1;30000;2;0;1;30000;1;66000;16500;2;0;0;13;7;17;1;1;0;1;5;1;3;6;3;0;0;218
1478;1;3;9;4;17;2;7;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;66000;16500;1;1;7;0;4;10;1;1;0;2010;5;1;1;6;3;2;0;218
1478;1;4;9;4;1;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66000;16500;1;1;16;0;1;0;1;1;0;1;5;1;3;6;3;0;0;218
1479;1;1;4;4;38;2;1;3;0;0;1;2;0;0;0;0;0;0;0;0;2;36.50;2;0;2;8502;7;2;1;1;41111;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;25000;1;25000;1;5000;2;0;1;30000;2;0;1;30000;1;30000;30000;1;1;13;0;6;12;1;1;0;1;3;1;3;6;2;2;0;179
1480;1;1;12;4;38;1;1;6;0;0;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;6800;5;2;2;4;20333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;32000;1;32000;0;0;2;0;1;32000;2;0;1;32000;1;32000;32000;1;3;13;0;6;16;1;1;0;1;3;1;3;6;2;0;0;230
1481;1;1;13;4;38;1;1;6;0;0;1;2;0;0;0;0;0;0;0;0;1;26.40;1;1;2;8502;7;2;1;1;41132;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;17000;1;17000;0;0;2;0;1;17000;2;0;1;17000;1;17000;17000;1;3;13;0;6;14;1;1;0;2000;3;1;3;6;2;0;0;534
1482;1;1;12;4;38;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;8000;5;2;3;4;92201;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;1;60000;1;85000;42500;1;1;13;0;6;16;6;6;0;1;3;1;3;7;2;0;0;472
1482;1;2;12;4;33;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;6100;5;2;3;4;10332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;1;25000;1;85000;42500;2;0;0;13;7;17;1;1;0;1;2;1;3;7;2;2;0;472
1483;1;1;1;4;38;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;24.00;2;0;2;8600;7;2;3;4;40311;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;7000;9;7000;0;0;2;0;9;7000;2;0;9;7000;9;22000;7333;1;1;14;0;7;17;4;4;2008;2008;2;1;3;6;4;0;0;212
1483;1;2;1;4;43;2;2;2;0;0;3;0;1;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;15000;1;15000;9;22000;7333;1;3;14;0;7;17;4;4;2008;2008;2;1;1;6;3;1;1;212
1483;1;3;1;4;6;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22000;7333;1;2;3;0;2;0;1;1;0;1;2;1;3;6;3;0;0;212
1484;1;1;9;3;38;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;12.00;1;1;1;9000;8;2;5;2;52313;0;0;1;2;2;2;2;2;2;1;1;0;2;0;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;1;5000;1;17700;2213;2;0;0;3;3;7;3;3;0;1998;1;1;3;1;3;0;0;67
1484;1;2;9;3;38;2;2;1;0;0;2;0;0;0;5;1;2016;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4400;1;4400;1;17700;2213;2;0;0;7;4;9;1;1;0;1;1;1;1;2;3;1;6;67
1484;1;3;9;3;15;1;3;6;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4300;1;4300;1;17700;2213;1;1;7;0;4;8;1;1;0;1;1;1;2;2;1;0;0;67
1484;1;4;9;3;13;1;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4000;1;4000;1;17700;2213;1;1;7;0;4;7;1;1;0;1;1;2;3;1;1;0;0;67
1484;1;5;9;3;12;1;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;17700;2213;1;1;3;0;2;5;1;1;0;1;1;1;1;2;1;0;0;67
1484;1;6;9;3;10;1;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;17700;2213;1;1;3;0;2;4;1;1;0;1;1;1;3;1;1;0;0;67
1484;1;7;9;3;9;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17700;2213;1;1;3;0;2;2;1;1;0;1;1;1;3;1;1;0;0;67
1484;1;8;9;3;3;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17700;2213;1;1;17;0;1;0;1;1;0;1;1;1;1;1;1;0;0;67
1485;1;1;8;4;38;2;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;52.00;2;0;1;4806;3;2;3;3;20333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;23600;1;23600;0;0;2;0;1;23600;1;2500;1;26100;1;26100;8700;2;0;0;3;3;7;3;3;0;2000;3;1;1;6;3;1;2;276
1485;1;2;8;4;16;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;26100;8700;1;1;7;0;4;9;1;1;0;1;2;1;3;5;2;0;0;276
1485;1;3;8;4;12;2;3;0;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;26100;8700;1;1;3;0;2;6;1;1;0;1;2;1;1;5;2;0;0;276
1486;1;1;7;3;38;2;1;3;0;0;1;2;0;0;0;0;0;0;0;0;1;112.00;2;0;2;4803;3;2;1;2;30113;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;1;5000;1;5000;1667;2;0;0;3;3;7;5;5;1990;2003;1;4;3;2;2;1;2;123
1486;1;2;7;3;16;1;3;6;95;1;1;4;0;0;0;0;0;0;0;0;1;28.00;2;0;2;4803;3;2;1;2;30313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;2;0;2;0;1;5000;1667;1;1;7;0;4;9;3;3;0;2003;1;2;3;2;1;0;0;123
1486;1;3;7;3;9;1;3;0;95;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5000;1667;1;1;3;0;2;3;1;1;0;1;1;1;3;2;1;0;0;123
1487;1;1;8;3;38;2;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;90.00;2;0;2;1400;1;2;3;4;80323;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;1;3000;1;11000;1;15500;3100;2;0;0;3;2;5;5;5;2000;2000;1;4;3;1;4;1;4;160
1487;1;2;8;3;21;2;3;6;95;1;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;1400;1;2;3;4;80323;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;4500;1;4500;0;0;2;0;1;4500;2;0;1;4500;1;15500;3100;1;1;13;0;6;12;5;5;2000;2000;1;1;3;1;4;2;0;160
1487;1;3;8;3;16;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15500;3100;1;1;7;0;4;7;5;5;2002;2002;1;2;3;1;3;0;0;160
1487;1;4;8;3;8;2;3;0;95;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15500;3100;1;1;3;0;2;2;1;1;0;1;1;2;3;1;2;0;0;160
1487;1;5;8;3;4;2;3;0;95;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15500;3100;2;0;0;17;1;0;1;1;0;1;1;3;3;1;2;0;0;160
1488;1;1;4;3;38;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;20.00;1;1;1;9503;8;2;3;2;82313;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;1;8000;1;10000;2500;2;0;0;3;2;5;5;5;2010;2012;1;1;1;3;2;0;0;289
1488;1;2;4;3;38;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2000;1;2000;1;10000;2500;2;0;0;3;2;5;5;5;2007;2012;1;1;3;3;2;1;2;289
1488;1;3;4;3;4;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10000;2500;1;1;18;0;1;0;1;1;0;1;1;2;3;3;2;0;0;289
1488;1;4;4;3;2;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10000;2500;3;0;0;0;8;0;1;1;0;1;1;2;3;3;2;0;0;289
1489;1;1;7;3;38;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;60.00;2;0;2;3501;10;2;3;4;72313;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;1;13000;1;17000;3400;2;0;0;3;3;7;5;5;1995;2001;2;3;1;5;3;0;0;148
1489;1;2;7;3;37;2;2;1;0;0;2;0;0;0;4;1;2017;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4000;1;4000;1;17000;3400;2;0;0;7;5;12;5;5;2001;2001;1;2;3;2;3;1;3;148
1489;1;3;7;3;15;2;3;6;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;17000;3400;1;1;7;0;4;9;3;3;0;2003;2;1;3;2;3;2;0;148
1489;1;4;7;3;11;1;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;17000;3400;1;1;3;0;2;4;1;1;0;1;2;3;3;5;3;0;0;148
1489;1;5;7;3;14;1;3;6;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;17000;3400;1;1;7;0;4;7;1;1;0;1;2;2;3;5;3;0;0;148
1490;1;1;1;3;38;1;1;1;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6900;1380;2;0;0;3;2;3;5;5;2003;2003;1;1;1;2;2;0;0;63
1490;1;2;1;3;35;2;2;1;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6900;1;6900;1;6900;1380;2;0;0;7;5;12;5;5;2004;2004;1;2;3;2;1;1;3;63
1490;1;3;1;3;13;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6900;1380;1;1;3;0;2;6;1;1;0;1;1;2;1;2;2;0;0;63
1490;1;4;1;3;10;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6900;1380;1;1;3;0;2;3;1;1;0;1;1;2;3;1;1;0;0;63
1490;1;5;1;3;0;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6900;1380;3;0;0;0;8;0;1;1;0;1;1;1;3;1;1;0;0;63
1491;1;1;1;4;38;2;1;6;0;0;1;3;0;0;0;0;0;0;0;0;1;4.00;1;1;1;9700;9;0;0;0;55314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;9;2200;9;2200;0;0;2;0;9;2200;1;2500;9;4700;9;4700;4700;2;0;0;3;3;7;3;3;0;2003;1;2;1;2;5;2;0;131
1492;1;1;4;3;38;2;1;3;0;0;1;2;0;0;0;0;0;0;0;0;2;28.00;2;0;2;9602;8;2;5;1;57113;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;5000;1;5000;1;10000;1;1400;1;16400;2;0;1;16400;1;37800;7560;2;0;0;3;3;7;3;3;0;1987;1;1;1;5;4;1;2;336
1492;1;2;4;3;20;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;13000;1;13000;1;37800;7560;2;0;0;10;5;12;1;1;0;1;1;1;1;5;3;0;0;336
1492;1;3;4;3;15;2;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;37800;7560;1;2;7;0;4;8;1;1;0;1;1;1;1;5;3;2;0;336
1492;1;4;4;3;4;1;7;0;95;95;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37800;7560;1;2;18;0;1;0;1;1;0;1;1;1;3;7;3;0;0;336
1492;1;5;4;3;73;2;6;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8400;1;8400;1;37800;7560;2;0;0;3;3;7;3;3;0;1987;2;1;1;1;3;1;6;336
1493;1;1;1;3;38;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;56.00;1;1;2;5201;4;2;2;4;36314;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;48000;12000;2;0;0;3;2;4;3;3;0;2001;2;2;3;5;3;0;0;175
1493;1;2;1;3;38;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;4;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;18000;1;18000;0;0;2;0;1;18000;2;0;1;18000;1;48000;12000;2;0;0;7;4;10;3;3;0;1998;2;2;3;5;3;1;3;175
1493;1;3;1;3;7;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48000;12000;1;3;3;0;2;0;1;1;0;1;2;3;3;5;1;0;0;175
